first				second				third				
A	T	C	G	A	T	C	G	A	T	C	G	length
0.271663	0.149883	0.215457	0.362998	0.271663	0.29274	0.264637	0.17096	0.180328	0.309133	0.234192	0.276347	1284
0.250585	0.163934	0.266979	0.318501	0.381733	0.252927	0.185012	0.180328	0.187354	0.285714	0.274005	0.252927	1284
0.252927	0.203747	0.271663	0.271663	0.201405	0.381733	0.208431	0.208431	0.173302	0.283372	0.234192	0.309133	1284
0.252927	0.131148	0.227166	0.388759	0.290398	0.248244	0.252927	0.208431	0.138173	0.229508	0.285714	0.346604	1284
0.228972	0.156542	0.252336	0.36215	0.313084	0.303738	0.240654	0.142523	0.165888	0.242991	0.245327	0.345794	1287
0.235981	0.123832	0.21729	0.422897	0.285047	0.317757	0.221963	0.175234	0.158879	0.228972	0.306075	0.306075	1287
0.299065	0.091121	0.261682	0.348131	0.343458	0.278037	0.21729	0.161215	0.140187	0.228972	0.324766	0.306075	1287
0.238318	0.170561	0.165888	0.425234	0.168224	0.390187	0.231308	0.21028	0.10514	0.238318	0.280374	0.376168	1287
0.303738	0.123832	0.233645	0.338785	0.275701	0.376168	0.198598	0.149533	0.14486	0.238318	0.28972	0.327103	1287
0.271028	0.100467	0.271028	0.357477	0.338785	0.156542	0.371495	0.133178	0.207944	0.285047	0.182243	0.324766	1287
0.294393	0.140187	0.203271	0.36215	0.200935	0.425234	0.21729	0.156542	0.135514	0.25	0.310748	0.303738	1287
0.223776	0.151515	0.25641	0.368298	0.261072	0.298368	0.254079	0.18648	0.149184	0.223776	0.300699	0.32634	1290
0.237762	0.11655	0.230769	0.414918	0.270396	0.317016	0.228438	0.184149	0.181818	0.235431	0.305361	0.277389	1290
0.230769	0.184149	0.228438	0.356643	0.16317	0.384615	0.272727	0.179487	0.177156	0.275058	0.18648	0.361305	1290
0.270396	0.174825	0.195804	0.358974	0.153846	0.431235	0.254079	0.160839	0.149184	0.258741	0.282051	0.310023	1290
0.335664	0.153846	0.219114	0.291375	0.179487	0.424242	0.249417	0.146853	0.125874	0.207459	0.335664	0.331002	1290
0.205128	0.160839	0.307692	0.32634	0.328671	0.265734	0.228438	0.177156	0.240093	0.307692	0.202797	0.249417	1290
0.251748	0.170163	0.207459	0.370629	0.146853	0.431235	0.25641	0.165501	0.111888	0.265734	0.30303	0.319347	1290
0.230769	0.100233	0.20979	0.459207	0.296037	0.27972	0.247086	0.177156	0.156177	0.18648	0.342657	0.314685	1290
0.265116	0.197674	0.183721	0.353488	0.165116	0.432558	0.232558	0.169767	0.102326	0.234884	0.304651	0.35814	1293
0.211628	0.162791	0.251163	0.374419	0.269767	0.25814	0.272093	0.2	0.165116	0.337209	0.234884	0.262791	1293
0.223256	0.116279	0.281395	0.37907	0.337209	0.27907	0.209302	0.174419	0.186047	0.274419	0.253488	0.286047	1293
0.316279	0.127907	0.174419	0.381395	0.325581	0.295349	0.253488	0.125581	0.2	0.230233	0.283721	0.286047	1293
0.209302	0.234884	0.27907	0.276744	0.204651	0.365116	0.190698	0.239535	0.190698	0.274419	0.206977	0.327907	1293
0.234884	0.223256	0.202326	0.339535	0.172093	0.383721	0.244186	0.2	0.111628	0.281395	0.272093	0.334884	1293
0.418605	0.195349	0.14186	0.244186	0.393023	0.32093	0.17907	0.106977	0.25814	0.425581	0.188372	0.127907	1293
0.243619	0.146172	0.322506	0.287703	0.290023	0.315545	0.178654	0.215777	0.176334	0.234339	0.220418	0.36891	1296
0.201856	0.169374	0.308585	0.320186	0.299304	0.269142	0.241299	0.190255	0.218097	0.238979	0.241299	0.301624	1296
0.220418	0.185615	0.236659	0.357309	0.313225	0.296984	0.206497	0.183295	0.176334	0.225058	0.320186	0.278422	1296
0.168981	0.141204	0.331019	0.358796	0.256944	0.284722	0.229167	0.229167	0.18287	0.219907	0.219907	0.377315	1299
0.259259	0.078704	0.201389	0.460648	0.372685	0.291667	0.185185	0.150463	0.231481	0.226852	0.303241	0.238426	1299
0.238426	0.159722	0.293981	0.30787	0.261574	0.273148	0.280093	0.185185	0.229167	0.217593	0.224537	0.328704	1299
0.222222	0.141204	0.268519	0.368056	0.275463	0.268519	0.236111	0.219907	0.159722	0.240741	0.266204	0.333333	1299
0.224537	0.247685	0.189815	0.337963	0.173611	0.368056	0.259259	0.199074	0.222222	0.300926	0.212963	0.263889	1299
0.291667	0.108796	0.159722	0.439815	0.333333	0.266204	0.259259	0.141204	0.189815	0.296296	0.321759	0.19213	1299
0.243056	0.175926	0.219907	0.361111	0.194444	0.361111	0.266204	0.178241	0.138889	0.25	0.25	0.361111	1299
0.231481	0.118056	0.240741	0.409722	0.293981	0.289352	0.222222	0.194444	0.134259	0.3125	0.300926	0.252315	1299
0.235566	0.237875	0.265589	0.26097	0.124711	0.422633	0.254042	0.198614	0.140878	0.297921	0.235566	0.325635	1302
0.226328	0.17321	0.300231	0.300231	0.288684	0.341801	0.191686	0.177829	0.170901	0.277136	0.263279	0.288684	1302
0.221709	0.152425	0.279446	0.34642	0.293303	0.290993	0.221709	0.193995	0.247113	0.249423	0.240185	0.263279	1302
0.210162	0.143187	0.277136	0.369515	0.321016	0.272517	0.221709	0.184758	0.17552	0.212471	0.267898	0.344111	1302
0.284065	0.154734	0.210162	0.351039	0.170901	0.422633	0.270208	0.136259	0.127021	0.258661	0.334873	0.279446	1302
0.253456	0.168203	0.239631	0.33871	0.33871	0.260369	0.225806	0.175115	0.172811	0.246544	0.281106	0.299539	1305
0.278802	0.119816	0.258065	0.343318	0.304147	0.299539	0.218894	0.177419	0.163594	0.241935	0.278802	0.315668	1305
0.235023	0.129032	0.237327	0.398618	0.264977	0.267281	0.313364	0.154378	0.156682	0.202765	0.320276	0.320276	1305
0.31106	0.145161	0.228111	0.315668	0.320276	0.274194	0.237327	0.168203	0.138249	0.251152	0.290323	0.320276	1305
0.24424	0.170507	0.223502	0.361751	0.172811	0.423963	0.251152	0.152074	0.142857	0.251152	0.253456	0.352535	1305
0.225806	0.158986	0.230415	0.384793	0.315668	0.248848	0.269585	0.165899	0.163594	0.223502	0.292627	0.320276	1305
0.252874	0.14023	0.255172	0.351724	0.321839	0.227586	0.250575	0.2	0.2	0.248276	0.278161	0.273563	1308
0.18578	0.133028	0.238532	0.442661	0.270642	0.261468	0.272936	0.194954	0.190367	0.300459	0.270642	0.238532	1311
0.227064	0.12156	0.247706	0.40367	0.229358	0.288991	0.279817	0.201835	0.18578	0.268349	0.252294	0.293578	1311
0.254587	0.139908	0.18578	0.419725	0.231651	0.291284	0.298165	0.178899	0.144495	0.227064	0.227064	0.401376	1311
0.244851	0.15103	0.263158	0.340961	0.295195	0.281465	0.221968	0.201373	0.180778	0.290618	0.221968	0.306636	1314
0.279176	0.160183	0.215103	0.345538	0.189931	0.430206	0.231121	0.148741	0.093822	0.244851	0.254005	0.407323	1314
0.292906	0.148741	0.196796	0.361556	0.16476	0.448513	0.20595	0.180778	0.135011	0.254005	0.329519	0.281465	1314
0.226027	0.121005	0.246575	0.406393	0.278539	0.296804	0.232877	0.191781	0.164384	0.26484	0.257991	0.312785	1317
0.237443	0.219178	0.207763	0.335616	0.1621	0.381279	0.230594	0.226027	0.189498	0.296804	0.267123	0.246575	1317
0.271689	0.242009	0.194064	0.292237	0.196347	0.374429	0.260274	0.16895	0.212329	0.271689	0.30137	0.214612	1317
0.294521	0.136986	0.205479	0.363014	0.150685	0.436073	0.255708	0.157534	0.125571	0.253425	0.285388	0.335616	1317
0.283105	0.171233	0.196347	0.349315	0.358447	0.230594	0.260274	0.150685	0.152968	0.189498	0.312785	0.344749	1317
0.218679	0.186788	0.230068	0.364465	0.134396	0.400911	0.287016	0.177677	0.116173	0.271071	0.296128	0.316629	1320
0.296128	0.200456	0.159453	0.343964	0.179954	0.38041	0.268793	0.170843	0.15262	0.268793	0.261959	0.316629	1320
0.261959	0.177677	0.257403	0.302961	0.29385	0.248292	0.257403	0.200456	0.214123	0.230068	0.28246	0.273349	1320
0.255125	0.186788	0.230068	0.328018	0.346241	0.284738	0.198178	0.170843	0.193622	0.261959	0.291572	0.252847	1320
0.214123	0.236902	0.200456	0.348519	0.177677	0.357631	0.248292	0.216401	0.129841	0.232346	0.28246	0.355353	1320
0.280182	0.166287	0.189066	0.364465	0.136674	0.439636	0.273349	0.150342	0.170843	0.287016	0.277904	0.264237	1320
0.211364	0.140909	0.277273	0.370455	0.35	0.295455	0.193182	0.161364	0.161364	0.254545	0.261364	0.322727	1323
0.295455	0.177273	0.202273	0.325	0.286364	0.306818	0.229545	0.177273	0.254545	0.236364	0.222727	0.286364	1323
0.245455	0.127273	0.263636	0.363636	0.302273	0.261364	0.227273	0.209091	0.2	0.286364	0.259091	0.254545	1323
0.275	0.177273	0.220455	0.327273	0.154545	0.409091	0.259091	0.177273	0.147727	0.243182	0.329545	0.279545	1323
0.225	0.193182	0.245455	0.336364	0.154545	0.4	0.290909	0.154545	0.127273	0.227273	0.286364	0.359091	1323
0.213636	0.177273	0.240909	0.368182	0.370455	0.261364	0.197727	0.170455	0.184091	0.263636	0.259091	0.293182	1323
0.268182	0.104545	0.204545	0.422727	0.265909	0.302273	0.259091	0.172727	0.152273	0.247727	0.313636	0.286364	1323
0.297052	0.133787	0.208617	0.360544	0.301587	0.31746	0.21542	0.165533	0.23356	0.346939	0.195011	0.22449	1326
0.23356	0.122449	0.272109	0.371882	0.337868	0.301587	0.174603	0.185941	0.183673	0.238095	0.30839	0.269841	1326
0.281179	0.226757	0.206349	0.285714	0.23356	0.358277	0.208617	0.199546	0.206349	0.290249	0.231293	0.272109	1326
0.235828	0.117914	0.265306	0.380952	0.326531	0.290249	0.181406	0.201814	0.183673	0.238095	0.328798	0.249433	1326
0.240363	0.097506	0.274376	0.387755	0.290249	0.312925	0.226757	0.170068	0.147392	0.222222	0.240363	0.390023	1326
0.29638	0.217195	0.160633	0.325792	0.319005	0.357466	0.176471	0.147059	0.192308	0.309955	0.235294	0.262443	1329
0.262443	0.158371	0.171946	0.40724	0.135747	0.418552	0.255656	0.190045	0.138009	0.262443	0.251131	0.348416	1329
0.205882	0.165158	0.244344	0.384615	0.294118	0.285068	0.233032	0.187783	0.210407	0.309955	0.233032	0.246606	1329
0.255656	0.162896	0.221719	0.359729	0.312217	0.291855	0.214932	0.180995	0.140271	0.253394	0.337104	0.269231	1329
0.282805	0.11991	0.309955	0.28733	0.282805	0.285068	0.217195	0.214932	0.210407	0.190045	0.246606	0.352941	1329
0.255079	0.214447	0.209932	0.320542	0.158014	0.406321	0.218962	0.216704	0.124153	0.239278	0.288939	0.34763	1332
0.340858	0.356659	0.097065	0.205418	0.30474	0.413093	0.189616	0.092551	0.367946	0.388262	0.119639	0.124153	1332
0.264108	0.13544	0.243792	0.356659	0.31377	0.30474	0.185102	0.196388	0.148984	0.252822	0.297968	0.300226	1332
0.284424	0.221219	0.173815	0.320542	0.182844	0.419865	0.227991	0.1693	0.146727	0.225734	0.27088	0.356659	1332
0.286682	0.234763	0.198646	0.27991	0.189616	0.410835	0.24605	0.153499	0.119639	0.259594	0.316027	0.30474	1332
0.273138	0.182844	0.227991	0.316027	0.198646	0.397291	0.230248	0.173815	0.1693	0.284424	0.24605	0.300226	1332
0.248307	0.137698	0.27088	0.343115	0.34763	0.291196	0.21219	0.148984	0.146727	0.216704	0.318284	0.318284	1332
0.282167	0.088036	0.252822	0.376975	0.345372	0.293454	0.214447	0.146727	0.176072	0.232506	0.300226	0.291196	1332
0.21219	0.164786	0.273138	0.349887	0.27991	0.273138	0.232506	0.214447	0.20316	0.248307	0.227991	0.320542	1332
0.238739	0.114865	0.283784	0.362613	0.292793	0.310811	0.218468	0.177928	0.168919	0.22973	0.265766	0.335586	1335
0.259009	0.092342	0.286036	0.362613	0.328829	0.254505	0.243243	0.173423	0.177928	0.240991	0.286036	0.295045	1335
0.252252	0.236486	0.193694	0.317568	0.198198	0.407658	0.231982	0.162162	0.141892	0.220721	0.324324	0.313063	1335
0.292793	0.218468	0.132883	0.355856	0.146396	0.434685	0.238739	0.18018	0.155405	0.301802	0.263514	0.279279	1335
0.290541	0.184685	0.171171	0.353604	0.164414	0.364865	0.281532	0.189189	0.141892	0.367117	0.261261	0.22973	1335
0.247191	0.146067	0.253933	0.352809	0.28764	0.262921	0.217978	0.231461	0.164045	0.202247	0.314607	0.319101	1338
0.298876	0.168539	0.202247	0.330337	0.152809	0.447191	0.251685	0.148315	0.193258	0.274157	0.247191	0.285393	1338
0.21573	0.204494	0.265169	0.314607	0.141573	0.402247	0.253933	0.202247	0.157303	0.278652	0.253933	0.310112	1338
0.249438	0.101124	0.208989	0.440449	0.274157	0.298876	0.222472	0.204494	0.164045	0.276404	0.276404	0.283146	1338
0.283146	0.2	0.204494	0.31236	0.155056	0.377528	0.292135	0.175281	0.116854	0.224719	0.377528	0.280899	1338
0.276404	0.164045	0.2	0.359551	0.139326	0.433708	0.244944	0.182022	0.092135	0.278652	0.294382	0.334831	1338
0.25618	0.206742	0.173034	0.364045	0.152809	0.377528	0.283146	0.186517	0.146067	0.244944	0.337079	0.27191	1338
0.28764	0.107865	0.262921	0.341573	0.274157	0.258427	0.269663	0.197753	0.148315	0.267416	0.267416	0.316854	1338
0.275785	0.204036	0.181614	0.338565	0.302691	0.2287	0.2713	0.197309	0.156951	0.336323	0.298206	0.20852	1341
0.23991	0.123318	0.262332	0.374439	0.298206	0.284753	0.230942	0.186099	0.170404	0.282511	0.206278	0.340807	1341
0.224215	0.130045	0.246637	0.399103	0.302691	0.273543	0.233184	0.190583	0.143498	0.304933	0.2713	0.280269	1341
0.242152	0.150224	0.213004	0.394619	0.147982	0.421525	0.257848	0.172646	0.156951	0.226457	0.262332	0.35426	1341
0.2713	0.197309	0.156951	0.374439	0.347534	0.2287	0.20852	0.215247	0.130045	0.2713	0.381166	0.217489	1341
0.266816	0.170404	0.213004	0.349776	0.188341	0.414798	0.244395	0.152466	0.127803	0.26009	0.295964	0.316143	1341
0.223714	0.136465	0.248322	0.391499	0.308725	0.241611	0.266219	0.183445	0.167785	0.310962	0.255034	0.266219	1344
0.199105	0.149888	0.317673	0.333333	0.326622	0.275168	0.217002	0.181208	0.187919	0.277405	0.192394	0.342282	1344
0.187919	0.147651	0.290828	0.373602	0.304251	0.284116	0.228188	0.183445	0.1566	0.248322	0.252796	0.342282	1344
0.230425	0.129754	0.230425	0.409396	0.295302	0.288591	0.221477	0.194631	0.181208	0.272931	0.302013	0.243848	1344
0.268456	0.134228	0.239374	0.357942	0.326622	0.270694	0.208054	0.194631	0.147651	0.270694	0.306488	0.275168	1344
0.284116	0.158837	0.212528	0.344519	0.284116	0.380313	0.201342	0.134228	0.149888	0.217002	0.337808	0.295302	1344
0.295302	0.14094	0.205817	0.357942	0.163311	0.451902	0.257271	0.127517	0.120805	0.232662	0.268456	0.378076	1344
0.238307	0.122494	0.296214	0.342984	0.285078	0.327394	0.213808	0.173719	0.202673	0.229399	0.267261	0.300668	1350
0.267261	0.11804	0.227171	0.387528	0.311804	0.287305	0.209354	0.191537	0.171492	0.238307	0.371938	0.218263	1350
0.227171	0.13363	0.249443	0.389755	0.238307	0.336303	0.253898	0.171492	0.180401	0.265033	0.278396	0.276169	1350
0.253898	0.144766	0.195991	0.405345	0.124722	0.423163	0.269488	0.182628	0.106904	0.265033	0.305122	0.32294	1350
0.293987	0.191537	0.184855	0.329621	0.140312	0.44098	0.242762	0.175947	0.162584	0.296214	0.287305	0.253898	1350
0.235556	0.157778	0.228889	0.377778	0.242222	0.357778	0.213333	0.186667	0.184444	0.293333	0.22	0.302222	1353
0.266667	0.157778	0.226667	0.348889	0.34	0.326667	0.168889	0.164444	0.197778	0.304444	0.224444	0.273333	1353
0.208889	0.126667	0.284444	0.38	0.28	0.291111	0.22	0.208889	0.18	0.226667	0.248889	0.344444	1353
0.275556	0.215556	0.166667	0.342222	0.186667	0.4	0.204444	0.208889	0.111111	0.24	0.311111	0.337778	1353
0.244444	0.135556	0.275556	0.344444	0.262222	0.32	0.217778	0.2	0.122222	0.2	0.282222	0.395556	1353
0.293333	0.115556	0.186667	0.404444	0.311111	0.282222	0.231111	0.175556	0.126667	0.253333	0.342222	0.277778	1353
0.233333	0.26	0.224444	0.282222	0.173333	0.451111	0.182222	0.193333	0.093333	0.213333	0.362222	0.331111	1353
0.262222	0.14	0.213333	0.384444	0.277778	0.264444	0.244444	0.213333	0.171111	0.253333	0.282222	0.293333	1353
0.28	0.184444	0.211111	0.324444	0.246667	0.353333	0.206667	0.193333	0.168889	0.275556	0.22	0.335556	1353
0.170732	0.175166	0.292683	0.361419	0.261641	0.299335	0.228381	0.210643	0.157428	0.250554	0.208426	0.383592	1356
0.266075	0.13969	0.297118	0.297118	0.365854	0.308204	0.148559	0.177384	0.13969	0.310421	0.283814	0.266075	1356
0.266075	0.144124	0.241685	0.348115	0.325942	0.279379	0.232816	0.161863	0.137472	0.27051	0.274945	0.317073	1356
0.25885	0.106195	0.225664	0.409292	0.256637	0.29646	0.269912	0.176991	0.179204	0.247788	0.300885	0.272124	1359
0.316372	0.128319	0.232301	0.323009	0.303097	0.252212	0.238938	0.205752	0.199115	0.24115	0.254425	0.30531	1359
0.340708	0.230088	0.141593	0.287611	0.280973	0.39823	0.161504	0.159292	0.221239	0.369469	0.179204	0.230088	1359
0.292035	0.185841	0.181416	0.340708	0.183628	0.404867	0.263274	0.14823	0.176991	0.276549	0.278761	0.267699	1359
0.272124	0.256637	0.168142	0.303097	0.165929	0.426991	0.212389	0.19469	0.20354	0.318584	0.219027	0.25885	1359
0.362832	0.165929	0.19469	0.276549	0.320796	0.338496	0.181416	0.159292	0.252212	0.367257	0.168142	0.212389	1359
0.263274	0.192478	0.214602	0.329646	0.188053	0.404867	0.263274	0.143805	0.110619	0.256637	0.289823	0.34292	1359
0.223451	0.234513	0.207965	0.334071	0.212389	0.367257	0.221239	0.199115	0.128319	0.252212	0.265487	0.353982	1359
0.238411	0.130243	0.222958	0.408389	0.317881	0.289183	0.196468	0.196468	0.183223	0.289183	0.293598	0.233996	1362
0.200883	0.165563	0.238411	0.395143	0.317881	0.293598	0.225166	0.163355	0.172185	0.262693	0.267108	0.298013	1362
0.229581	0.15894	0.280353	0.331126	0.311258	0.282561	0.222958	0.183223	0.192053	0.293598	0.264901	0.249448	1362
0.249448	0.139073	0.258278	0.353201	0.353201	0.275938	0.214128	0.156733	0.125828	0.231788	0.326711	0.315673	1362
0.282561	0.136865	0.19426	0.386313	0.309051	0.295806	0.211921	0.183223	0.136865	0.16777	0.392936	0.302428	1362
0.220751	0.172185	0.240618	0.366446	0.328918	0.233996	0.196468	0.240618	0.163355	0.291391	0.335541	0.209713	1362
0.295806	0.072848	0.238411	0.392936	0.317881	0.326711	0.192053	0.163355	0.147903	0.209713	0.278146	0.364238	1362
0.278146	0.200883	0.211921	0.309051	0.16777	0.370861	0.251656	0.209713	0.172185	0.247241	0.311258	0.269316	1362
0.27533	0.15859	0.200441	0.365639	0.19163	0.39207	0.23348	0.182819	0.156388	0.244493	0.27533	0.323789	1365
0.218062	0.085903	0.332599	0.363436	0.30837	0.259912	0.226872	0.204846	0.165198	0.257709	0.281938	0.295154	1365
0.237885	0.136564	0.211454	0.414097	0.290749	0.288546	0.229075	0.19163	0.147577	0.27533	0.314978	0.262115	1365
0.257709	0.162996	0.204846	0.374449	0.132159	0.42511	0.279736	0.162996	0.22467	0.244493	0.237885	0.292952	1365
0.257709	0.154185	0.253304	0.334802	0.301762	0.330396	0.19163	0.176211	0.138767	0.273128	0.321586	0.26652	1365
0.268722	0.136564	0.200441	0.394273	0.257709	0.299559	0.237885	0.204846	0.180617	0.253304	0.277533	0.288546	1365
0.215859	0.101322	0.26652	0.4163	0.279736	0.299559	0.226872	0.193833	0.178414	0.231278	0.312775	0.277533	1365
0.320879	0.2	0.158242	0.320879	0.18022	0.38022	0.254945	0.184615	0.21978	0.292308	0.204396	0.283516	1368
0.257143	0.116484	0.221978	0.404396	0.281319	0.298901	0.235165	0.184615	0.138462	0.254945	0.323077	0.283516	1368
0.263736	0.173626	0.175824	0.386813	0.134066	0.421978	0.268132	0.175824	0.167033	0.259341	0.285714	0.287912	1368
0.298901	0.173626	0.182418	0.345055	0.169231	0.443956	0.241758	0.145055	0.138462	0.241758	0.276923	0.342857	1368
0.296703	0.112088	0.206593	0.384615	0.268132	0.305495	0.230769	0.195604	0.204396	0.248352	0.30989	0.237363	1368
0.254386	0.140351	0.245614	0.359649	0.344298	0.29386	0.214912	0.14693	0.157895	0.236842	0.342105	0.263158	1371
0.256579	0.122807	0.22807	0.392544	0.307018	0.296053	0.199561	0.197368	0.14693	0.214912	0.377193	0.260965	1371
0.236842	0.116228	0.344298	0.302632	0.326754	0.267544	0.219298	0.186404	0.20614	0.245614	0.25	0.298246	1371
0.269737	0.085526	0.232456	0.412281	0.322368	0.285088	0.20614	0.186404	0.149123	0.307018	0.276316	0.267544	1371
0.260394	0.177243	0.210066	0.352298	0.199125	0.40919	0.221007	0.170678	0.150985	0.218818	0.301969	0.328228	1374
0.301969	0.183807	0.19256	0.321663	0.175055	0.40919	0.212254	0.203501	0.098468	0.2407	0.31291	0.347921	1374
0.253829	0.161926	0.271335	0.31291	0.319475	0.269147	0.234136	0.177243	0.194748	0.262582	0.229759	0.31291	1374
0.227571	0.153173	0.256018	0.363239	0.26477	0.295405	0.260394	0.179431	0.205689	0.291028	0.19256	0.310722	1374
0.253829	0.221007	0.194748	0.330416	0.183807	0.398249	0.231947	0.185996	0.161926	0.223195	0.306346	0.308534	1374
0.234136	0.172867	0.2407	0.352298	0.172867	0.400438	0.249453	0.177243	0.14442	0.282276	0.238512	0.334792	1374
0.231947	0.199125	0.256018	0.31291	0.122538	0.40919	0.286652	0.181619	0.175055	0.28884	0.262582	0.273523	1374
0.207877	0.124726	0.280088	0.387309	0.234136	0.295405	0.253829	0.21663	0.148796	0.227571	0.304158	0.319475	1374
0.339168	0.238512	0.129103	0.293217	0.398249	0.286652	0.164114	0.150985	0.291028	0.420131	0.135667	0.153173	1374
0.207877	0.135667	0.269147	0.387309	0.275711	0.310722	0.21663	0.196937	0.201313	0.225383	0.273523	0.299781	1374
0.218818	0.16849	0.299781	0.31291	0.363239	0.295405	0.179431	0.161926	0.12035	0.236324	0.308534	0.334792	1374
0.242888	0.140044	0.293217	0.323851	0.28884	0.308534	0.203501	0.199125	0.140044	0.238512	0.249453	0.371991	1374
0.185996	0.137856	0.277899	0.398249	0.317287	0.284464	0.218818	0.179431	0.161926	0.214442	0.247265	0.376368	1374
0.227571	0.122538	0.249453	0.400438	0.299781	0.295405	0.214442	0.190372	0.133479	0.258206	0.247265	0.36105	1374
0.242358	0.209607	0.229258	0.318777	0.189956	0.417031	0.207424	0.18559	0.117904	0.244541	0.266376	0.371179	1377
